date,Close,Open,High,Low,Volume
2016/8/1,"1,352.80","1,350.00","1,355.10","1,346.50",0.77K
2016/7/29,"1,350.30","1,334.80","1,354.70","1,328.40",2.69K
2016/7/28,"1,334.60","1,341.00","1,345.50","1,332.40",2.47K
2016/7/27,"1,326.70","1,319.90","1,342.30","1,315.60",215.39K
2016/7/26,"1,320.80","1,315.50","1,324.40","1,313.60",203.41K
2016/7/25,"1,319.50","1,322.70","1,323.40","1,311.10",263.66K
2016/7/22,"1,323.40","1,331.40","1,334.00","1,319.40",232.26K
2016/7/21,"1,331.00","1,316.20","1,334.00","1,310.70",253.46K
2016/7/20,"1,319.30","1,332.20","1,338.80","1,312.50",224.99K
2016/7/19,"1,332.30","1,329.10","1,335.50","1,325.80",150.62K
2016/7/18,"1,329.30","1,333.40","1,336.00","1,323.50",163.21K
2016/7/15,"1,327.40","1,336.40","1,339.50","1,322.60",191.83K
2016/7/14,"1,332.20","1,344.50","1,348.00","1,320.40",264.33K
2016/7/13,"1,343.60","1,334.00","1,346.30","1,328.10",204.59K
2016/7/12,"1,335.30","1,356.30","1,358.90","1,331.00",257.34K
2016/7/11,"1,356.60","1,368.90","1,376.50","1,351.80",230.70K
2016/7/8,"1,358.40","1,361.00","1,371.80","1,336.30",301.19K
2016/7/7,"1,362.10","1,365.70","1,372.90","1,352.00",218.46K
2016/7/6,"1,367.10","1,358.00","1,377.50","1,356.30",237.06K
2016/7/5,"1,358.70","1,345.00","1,360.30","1,338.50",353.81K
2016/7/4,"1,352.00","1,345.00","1,360.15","1,343.00",-
2016/7/3,"1,345.50","1,344.50","1,347.55","1,338.85",-
2016/7/1,"1,339.00","1,324.80","1,347.00","1,323.10",223.73K
2016/6/30,"1,320.60","1,321.00","1,326.50","1,315.30",192.95K
2016/6/29,"1,326.90","1,313.90","1,331.00","1,313.30",176.82K
2016/6/28,"1,314.90","1,325.20","1,325.70","1,306.00",1.07K
2016/6/27,"1,322.00","1,325.00","1,336.20","1,318.80",1.75K
2016/6/24,"1,319.70","1,252.40","1,360.10","1,252.40",4.41K
2016/6/23,"1,261.60","1,264.80","1,273.30","1,256.20",0.53K
2016/6/22,"1,268.40","1,270.70","1,271.50","1,262.60",0.84K
2016/6/21,"1,270.90","1,290.00","1,295.00","1,266.00",1.22K
2016/6/20,"1,290.40","1,291.00","1,293.30","1,279.60",0.69K
2016/6/17,"1,293.20","1,280.80","1,301.00","1,278.90",1.32K
2016/6/16,"1,296.80","1,294.70","1,317.00","1,279.90",3.68K
2016/6/15,"1,286.80","1,286.00","1,298.30","1,279.90",3.07K
2016/6/14,"1,286.60","1,283.80","1,291.40","1,278.20",1.27K
2016/6/13,"1,285.40","1,277.20","1,288.50","1,273.80",0.94K
2016/6/10,"1,274.40","1,270.90","1,279.10","1,266.00",0.93K
2016/6/9,"1,271.20","1,263.00","1,272.80","1,258.70",0.93K
2016/6/8,"1,260.80","1,245.10","1,265.50","1,244.50",2.06K
2016/6/7,"1,245.50","1,245.80","1,247.40","1,235.90",0.61K
2016/6/6,"1,245.90","1,244.30","1,249.30","1,241.10",1.03K
2016/6/3,"1,241.50","1,211.50","1,246.00","1,207.70",2.97K
2016/6/2,"1,211.20","1,213.40","1,218.40","1,210.90",1.37K
2016/6/1,"1,213.40","1,216.50","1,221.40","1,206.80",2.59K
2016/5/31,"1,216.20","1,212.10","1,219.20","1,200.90",2.23K
2016/5/30,"1,212.15","1,208.25","1,213.15","1,201.80",-
2016/5/27,"1,215.20","1,221.30","1,224.40","1,207.90",2.73K
2016/5/26,"1,220.40","1,223.60","1,234.60","1,218.40",199.78K
2016/5/25,"1,223.80","1,227.30","1,230.20","1,217.70",246.05K
2016/5/24,"1,229.20","1,249.50","1,252.80","1,226.20",322.96K
2016/5/23,"1,251.50","1,251.70","1,256.80","1,243.50",218.72K
2016/5/20,"1,252.90","1,256.30","1,261.20","1,249.60",205.16K
2016/5/19,"1,254.80","1,259.10","1,262.30","1,244.60",270.06K
2016/5/18,"1,274.40","1,280.60","1,283.50","1,256.00",233.58K
2016/5/17,"1,276.90","1,274.90","1,283.90","1,270.10",205.19K
2016/5/16,"1,274.20","1,273.10","1,290.40","1,271.60",198.78K
2016/5/13,"1,272.70","1,264.80","1,277.70","1,264.00",174.35K
2016/5/12,"1,271.20","1,279.30","1,282.50","1,262.90",218.10K
2016/5/11,"1,275.50","1,267.30","1,280.80","1,266.30",239.70K
2016/5/10,"1,264.80","1,265.40","1,272.00","1,258.30",174.08K
2016/5/9,"1,266.60","1,286.70","1,289.50","1,262.80",225.23K
2016/5/6,"1,294.00","1,279.30","1,297.70","1,276.20",257.61K
2016/5/5,"1,272.30","1,281.20","1,288.40","1,270.60",174.58K
2016/5/4,"1,274.40","1,287.70","1,291.80","1,273.60",212.95K
2016/5/3,"1,291.80","1,293.40","1,303.90","1,284.00",214.99K
2016/5/2,"1,295.80","1,293.20","1,306.00","1,289.60",198.26K
2016/4/29,"1,290.50","1,268.00","1,299.00","1,267.00",273.99K
2016/4/28,"1,266.40","1,247.30","1,271.70","1,239.10",227.21K
2016/4/27,"1,249.60","1,244.00","1,251.50","1,241.00",0.55K
2016/4/26,"1,242.60","1,238.70","1,245.40","1,232.30",0.80K
2016/4/25,"1,239.40","1,233.30","1,242.60","1,231.00",0.99K
2016/4/22,"1,229.10","1,250.30","1,252.90","1,228.10",1.07K
2016/4/21,"1,249.30","1,243.80","1,271.10","1,243.70",2.17K
2016/4/20,"1,253.40","1,251.00","1,258.10","1,243.10",0.74K
2016/4/19,"1,253.30","1,231.60","1,256.80","1,228.50",1.07K
2016/4/18,"1,234.00","1,237.00","1,242.10","1,231.50",1.25K
2016/4/15,"1,233.70","1,228.00","1,236.50","1,226.80",1.04K
2016/4/14,"1,225.70","1,243.00","1,245.00","1,225.00",1.07K
2016/4/13,"1,247.50","1,257.10","1,257.70","1,241.30",0.75K
2016/4/12,"1,260.10","1,259.20","1,263.30","1,252.80",0.90K
2016/4/11,"1,257.30","1,243.00","1,260.00","1,243.00",1.30K
2016/4/8,"1,243.10","1,239.70","1,243.70","1,231.10",0.90K
2016/4/7,"1,236.70","1,223.70","1,244.10","1,223.60",1.65K
2016/4/6,"1,223.00","1,232.40","1,233.00","1,217.00",1.78K
2016/4/5,"1,228.90","1,216.30","1,237.80","1,215.70",1.25K
2016/4/4,"1,218.60","1,222.10","1,223.20","1,215.50",1.61K
2016/4/1,"1,222.80","1,233.40","1,236.20","1,209.90",2.66K
2016/3/31,"1,234.90","1,226.50","1,240.90","1,224.50",1.53K
2016/3/30,"1,227.80","1,242.30","1,245.40","1,224.10",2.69K
2016/3/29,"1,235.80","1,221.50","1,243.40","1,215.30",189.73K
2016/3/28,"1,220.10","1,216.00","1,223.20","1,206.00",142.68K
2016/3/25,"1,216.70","1,216.70","1,216.70","1,216.70",-
2016/3/24,"1,221.60","1,220.70","1,224.20","1,211.20",169.70K
2016/3/23,"1,224.00","1,248.50","1,249.80","1,215.40",266.17K
2016/3/22,"1,248.60","1,244.30","1,260.90","1,242.80",195.73K
2016/3/21,"1,244.20","1,255.20","1,256.70","1,241.20",176.62K
2016/3/18,"1,254.30","1,257.70","1,267.70","1,248.40",158.07K
2016/3/17,"1,265.00","1,262.00","1,271.90","1,255.20",208.12K
2016/3/16,"1,229.80","1,233.10","1,264.80","1,227.00",203.81K
2016/3/15,"1,231.00","1,237.00","1,238.70","1,226.00",185.33K
2016/3/14,"1,245.10","1,250.90","1,261.90","1,229.90",207.56K
2016/3/11,"1,259.40","1,272.00","1,287.80","1,249.00",235.78K
2016/3/10,"1,272.80","1,253.70","1,274.30","1,237.50",304.98K
2016/3/9,"1,257.40","1,262.20","1,265.70","1,243.60",223.14K
2016/3/8,"1,262.90","1,267.90","1,279.00","1,261.00",206.13K
2016/3/7,"1,264.00","1,260.50","1,274.10","1,257.40",212.79K
2016/3/4,"1,270.70","1,264.60","1,280.70","1,250.10",361.18K
2016/3/3,"1,258.20","1,240.80","1,269.30","1,238.00",226.30K
2016/3/2,"1,241.80","1,232.30","1,244.80","1,225.10",182.78K
2016/3/1,"1,230.80","1,238.90","1,249.30","1,227.70",225.61K
2016/2/29,"1,234.40","1,223.10","1,241.80","1,216.30",183.45K
2016/2/26,"1,220.40","1,232.50","1,241.30","1,212.00",218.71K
2016/2/25,"1,238.20","1,227.50","1,242.50","1,222.00",1.35K
2016/2/24,"1,238.70","1,226.10","1,253.20","1,222.20",2.31K
2016/2/23,"1,222.20","1,209.10","1,228.50","1,207.40",1.80K
2016/2/22,"1,209.70","1,226.50","1,226.50","1,202.50",1.58K
2016/2/19,"1,230.30","1,230.90","1,234.90","1,220.30",1.07K
2016/2/18,"1,225.80","1,209.10","1,240.00","1,200.80",1.99K
2016/2/17,"1,210.90","1,201.20","1,213.90","1,195.80",1.09K
2016/2/16,"1,207.70","1,236.00","1,236.00","1,191.80",6.00K
2016/2/15,"1,208.10","1,234.00","1,235.10","1,202.80",-
2016/2/14,"1,233.60","1,235.70","1,235.90","1,231.40",-
2016/2/12,"1,239.00","1,246.30","1,248.20","1,232.60",1.76K
2016/2/11,"1,247.50","1,196.50","1,263.40","1,196.50",3.48K
2016/2/10,"1,194.30","1,189.50","1,197.60","1,181.50",1.24K
2016/2/9,"1,198.40","1,191.20","1,199.00","1,185.80",1.52K
2016/2/8,"1,197.60","1,173.40","1,201.10","1,164.60",2.17K
2016/2/5,"1,157.40","1,155.10","1,174.60","1,145.40",1.46K
2016/2/4,"1,157.20","1,142.60","1,157.20","1,140.30",0.85K
2016/2/3,"1,141.20","1,128.00","1,145.80","1,124.90",1.30K
2016/2/2,"1,127.20","1,128.10","1,131.50","1,122.70",0.82K
2016/2/1,"1,128.00","1,116.50","1,130.00","1,116.50",0.89K
2016/1/29,"1,116.50","1,115.20","1,118.70","1,108.60",1.04K
2016/1/28,"1,115.60","1,125.00","1,125.90","1,110.00",1.46K
2016/1/27,"1,115.80","1,119.90","1,128.00","1,114.90",168.71K
2016/1/26,"1,120.20","1,108.20","1,123.20","1,107.20",197.69K
2016/1/25,"1,105.30","1,097.80","1,109.20","1,097.60",176.36K
2016/1/22,"1,096.30","1,101.60","1,103.50","1,094.40",142.74K
2016/1/21,"1,098.20","1,100.90","1,104.80","1,092.50",178.74K
2016/1/20,"1,106.20","1,087.30","1,109.90","1,087.10",193.28K
2016/1/19,"1,089.10","1,089.30","1,094.50","1,082.10",160.11K
2016/1/18,"1,088.50","1,090.20","1,093.30","1,087.40",-
2016/1/17,"1,090.30","1,088.60","1,090.80","1,088.60",-
2016/1/15,"1,090.70","1,079.20","1,097.50","1,076.00",173.46K
2016/1/14,"1,073.60","1,093.60","1,095.40","1,071.10",174.24K
2016/1/13,"1,087.10","1,086.80","1,095.60","1,079.40",156.11K
2016/1/12,"1,085.20","1,094.00","1,099.10","1,083.10",167.65K
2016/1/11,"1,096.20","1,103.60","1,108.30","1,093.10",193.21K
2016/1/8,"1,097.90","1,108.80","1,113.10","1,091.80",193.45K
2016/1/7,"1,107.80","1,093.70","1,109.90","1,091.10",217.27K
2016/1/6,"1,091.90","1,076.80","1,094.90","1,074.40",191.80K
2016/1/5,"1,078.40","1,073.50","1,081.50","1,071.90",104.64K
2016/1/4,"1,075.20","1,061.50","1,083.00","1,061.00",159.79K
2015/12/31,"1,060.20","1,060.60","1,062.70","1,056.50",55.71K
2015/12/30,"1,059.80","1,068.20","1,071.50","1,058.50",98.71K
2015/12/29,"1,068.30","1,071.70","1,074.80","1,067.90",0.25K
2015/12/28,"1,068.90","1,076.60","1,076.60","1,066.70",0.21K
2015/12/24,"1,076.10","1,070.90","1,076.90","1,070.70",0.22K
2015/12/23,"1,068.30","1,072.90","1,074.60","1,067.80",0.33K
2015/12/22,"1,074.10","1,079.60","1,080.30","1,071.50",0.12K
2015/12/21,"1,080.60","1,065.20","1,080.90","1,063.30",0.23K
2015/12/18,"1,065.00","1,051.10","1,070.00","1,051.10",0.42K
2015/12/17,"1,049.70","1,071.30","1,071.70","1,046.70",0.54K
2015/12/16,"1,076.90","1,060.70","1,077.60","1,060.70",0.60K
2015/12/15,"1,061.80","1,060.20","1,067.80","1,057.60",0.33K
2015/12/14,"1,063.70","1,073.50","1,077.00","1,059.50",0.35K
2015/12/11,"1,076.00","1,070.00","1,079.40","1,062.40",0.52K
2015/12/10,"1,072.30","1,071.80","1,076.00","1,069.50",0.17K
2015/12/9,"1,076.80","1,075.50","1,085.10","1,069.20",0.48K
2015/12/8,"1,075.50","1,070.20","1,078.30","1,067.10",0.39K
2015/12/7,"1,075.40","1,085.10","1,085.20","1,065.50",0.58K
2015/12/4,"1,084.00","1,063.00","1,088.20","1,058.30",1.54K
2015/12/3,"1,061.30","1,053.30","1,064.70","1,045.70",0.92K
2015/12/2,"1,053.90","1,068.10","1,070.20","1,049.60",0.61K
2015/12/1,"1,063.60","1,065.10","1,074.20","1,062.90",1.24K
2015/11/30,"1,065.40","1,057.10","1,069.00","1,052.30",0.76K
2015/11/27,"1,056.10","1,069.90","1,073.70","1,051.50",1.42K
2015/11/26,"1,070.80","1,070.10","1,074.20","1,069.20",-
2015/11/25,"1,070.00","1,075.00","1,080.40","1,067.10",148.66K
2015/11/24,"1,073.80","1,068.50","1,080.70","1,068.10",158.53K
2015/11/23,"1,066.80","1,076.40","1,076.50","1,065.00",178.09K
2015/11/20,"1,076.30","1,079.70","1,087.20","1,074.90",157.70K
2015/11/19,"1,077.90","1,069.30","1,086.60","1,068.30",177.56K
2015/11/18,"1,068.70","1,070.20","1,074.60","1,062.00",154.64K
2015/11/17,"1,068.60","1,082.40","1,085.10","1,064.40",181.46K
2015/11/16,"1,083.60","1,087.90","1,097.40","1,080.50",151.38K
2015/11/13,"1,080.90","1,083.50","1,088.00","1,078.20",130.83K
2015/11/12,"1,081.00","1,085.40","1,089.00","1,073.00",208.30K
2015/11/11,"1,084.90","1,088.50","1,093.50","1,083.20",171.73K
2015/11/10,"1,088.50","1,090.80","1,094.80","1,084.00",144.17K
2015/11/9,"1,088.10","1,089.10","1,094.90","1,087.40",141.89K
2015/11/6,"1,087.70","1,103.20","1,109.70","1,084.50",199.87K
2015/11/5,"1,104.20","1,106.80","1,111.30","1,102.20",144.64K
2015/11/4,"1,106.20","1,117.40","1,122.30","1,105.60",157.67K
2015/11/3,"1,114.10","1,132.90","1,138.00","1,113.60",157.45K
2015/11/2,"1,135.90","1,141.30","1,142.70","1,132.20",106.36K
2015/10/30,"1,141.40","1,146.60","1,149.80","1,138.40",123.17K
2015/10/29,"1,147.30","1,156.10","1,162.50","1,144.20",155.61K
2015/10/28,"1,175.70","1,166.40","1,182.00","1,153.30",0.22K
2015/10/27,"1,165.40","1,163.60","1,168.30","1,160.50",0.26K
2015/10/26,"1,165.90","1,162.30","1,168.90","1,162.30",0.08K
2015/10/23,"1,162.50","1,165.90","1,179.00","1,158.70",0.45K
2015/10/22,"1,165.80","1,166.90","1,170.70","1,163.00",0.13K
2015/10/21,"1,166.80","1,176.30","1,178.20","1,163.60",0.20K
2015/10/20,"1,177.20","1,168.50","1,180.40","1,167.80",0.18K
2015/10/19,"1,172.50","1,175.90","1,176.60","1,168.30",0.18K
2015/10/16,"1,182.90","1,181.80","1,184.10","1,174.40",0.34K
2015/10/15,"1,187.30","1,184.30","1,191.20","1,174.70",0.43K
2015/10/14,"1,179.60","1,166.90","1,189.00","1,162.50",0.48K
2015/10/13,"1,165.30","1,161.10","1,168.30","1,152.90",0.30K
2015/10/12,"1,164.40","1,157.20","1,168.10","1,157.00",0.26K
2015/10/9,"1,155.80","1,139.40","1,158.50","1,139.40",0.22K
2015/10/8,"1,144.20","1,145.20","1,150.40","1,136.50",0.24K
2015/10/7,"1,148.60","1,145.80","1,152.50","1,142.00",0.27K
2015/10/6,"1,146.40","1,135.30","1,149.80","1,134.90",0.24K
2015/10/5,"1,137.70","1,138.70","1,141.30","1,129.80",0.20K
2015/10/2,"1,136.70","1,113.00","1,140.70","1,105.00",0.47K
2015/10/1,"1,114.00","1,114.90","1,118.30","1,111.00",0.26K
2015/9/30,"1,115.50","1,127.50","1,127.50","1,111.30",0.28K
2015/9/29,"1,127.10","1,132.40","1,133.60","1,123.90",0.25K
2015/9/28,"1,131.70","1,145.00","1,147.30","1,127.50",4.35K
2015/9/25,"1,145.70","1,151.10","1,151.10","1,140.20",14.61K
2015/9/24,"1,153.80","1,130.00","1,156.50","1,129.80",18.89K
2015/9/23,"1,131.60","1,123.80","1,134.00","1,121.30",4.79K
2015/9/22,"1,125.00","1,133.10","1,136.00","1,121.00",8.28K
2015/9/21,"1,133.10","1,139.00","1,139.70","1,129.50",2.97K
2015/9/18,"1,138.10","1,130.60","1,141.60","1,127.10",5.97K
2015/9/17,"1,117.10","1,118.90","1,135.60","1,115.00",5.11K
2015/9/16,"1,119.00","1,104.90","1,123.80","1,103.40",5.37K
2015/9/15,"1,102.60","1,107.00","1,108.10","1,101.40",4.56K
2015/9/14,"1,107.50","1,107.40","1,109.50","1,102.50",4.88K
2015/9/11,"1,103.30","1,110.80","1,112.00","1,097.90",4.22K
2015/9/10,"1,109.30","1,105.90","1,113.80","1,103.20",3.81K
2015/9/9,"1,102.00","1,121.00","1,124.60","1,100.20",10.73K
2015/9/8,"1,120.70","1,122.20","1,125.40","1,114.60",11.85K
2015/9/7,"1,119.90","1,119.50","1,124.00","1,115.20",-
2015/9/6,"1,119.90","1,122.30","1,123.10","1,119.60",-
2015/9/4,"1,120.90","1,124.00","1,132.00","1,115.40",3.63K
2015/9/3,"1,124.00","1,132.60","1,132.90","1,120.50",3.00K
2015/9/2,"1,133.10","1,138.50","1,141.30","1,131.10",4.12K
2015/9/1,"1,139.30","1,133.70","1,146.80","1,133.60",3.32K
2015/8/31,"1,132.00","1,132.30","1,135.70","1,124.80",2.60K
2015/8/28,"1,133.50","1,124.10","1,139.90","1,122.80",4.08K
2015/8/27,"1,122.40","1,124.50","1,127.60","1,117.40",0.56K
2015/8/26,"1,124.70","1,139.40","1,143.40","1,117.00",3.10K
2015/8/25,"1,137.20","1,152.00","1,154.90","1,133.60",1.68K
2015/8/24,"1,152.50","1,161.00","1,167.80","1,144.70",1.38K
2015/8/21,"1,158.60","1,152.80","1,166.50","1,147.80",1.14K
2015/8/20,"1,152.20","1,132.00","1,152.60","1,131.50",2.48K
2015/8/19,"1,127.10","1,116.10","1,133.30","1,115.40",1.33K
2015/8/18,"1,116.40","1,116.50","1,120.00","1,108.30",0.83K
2015/8/17,"1,118.10","1,114.00","1,121.70","1,112.80",0.70K
2015/8/14,"1,112.40","1,114.00","1,120.00","1,111.00",0.56K
2015/8/13,"1,115.20","1,125.00","1,125.70","1,112.80",0.94K
2015/8/12,"1,123.20","1,108.20","1,125.30","1,101.10",1.79K
2015/8/11,"1,107.80","1,103.80","1,119.00","1,093.60",3.30K
2015/8/10,"1,104.20","1,092.10","1,108.30","1,088.90",2.79K
2015/8/7,"1,093.80","1,088.50","1,098.60","1,082.00",2.51K
2015/8/6,"1,089.80","1,084.00","1,093.00","1,082.70",1.60K
2015/8/5,"1,085.30","1,086.50","1,090.70","1,081.80",1.18K
2015/8/4,"1,090.50","1,085.20","1,093.40","1,080.00",0.80K
2015/8/3,"1,089.20","1,095.00","1,097.50","1,085.20",1.95K
2015/7/31,"1,094.80","1,087.30","1,102.80","1,079.00",3.30K
2015/7/30,"1,088.40","1,095.10","1,097.20","1,081.30",2.05K
2015/7/29,"1,092.60","1,094.50","1,100.90","1,088.90",159.14K
2015/7/28,"1,096.20","1,094.10","1,098.20","1,090.70",176.08K
2015/7/27,"1,096.40","1,098.60","1,104.40","1,087.70",191.96K
2015/7/24,"1,085.50","1,089.50","1,100.90","1,072.30",249.02K
2015/7/23,"1,094.10","1,093.40","1,104.90","1,086.10",204.07K
2015/7/22,"1,091.50","1,100.10","1,102.30","1,085.60",182.18K
2015/7/21,"1,103.50","1,098.00","1,108.80","1,095.90",172.52K
2015/7/20,"1,106.80","1,132.40","1,132.50","1,080.00",261.35K
2015/7/17,"1,131.90","1,144.30","1,144.50","1,129.60",161.00K
2015/7/16,"1,143.90","1,146.20","1,148.20","1,140.60",125.70K
2015/7/15,"1,147.40","1,153.90","1,155.80","1,141.90",150.65K
2015/7/14,"1,153.50","1,157.00","1,159.10","1,151.80",109.14K
2015/7/13,"1,155.40","1,162.30","1,163.90","1,149.80",126.73K
2015/7/10,"1,157.90","1,158.70","1,164.50","1,156.40",112.57K
2015/7/9,"1,159.20","1,157.50","1,166.90","1,155.10",130.01K
2015/7/8,"1,163.50","1,154.00","1,163.80","1,145.90",168.01K
2015/7/7,"1,152.60","1,168.80","1,170.00","1,146.80",190.96K
2015/7/6,"1,173.20","1,165.20","1,174.40","1,161.90",141.90K
2015/7/3,"1,167.80","1,164.70","1,169.00","1,164.60",-
2015/7/2,"1,163.50","1,167.70","1,169.20","1,155.80",144.73K
2015/7/1,"1,169.30","1,172.40","1,174.40","1,166.70",95.18K
2015/6/30,"1,171.80","1,179.80","1,180.00","1,165.40",148.19K
2015/6/29,"1,179.00","1,182.50","1,187.60","1,173.20",145.71K
2015/6/26,"1,172.90","1,173.70","1,177.00","1,167.50",0.31K
2015/6/25,"1,171.50","1,174.30","1,176.80","1,170.60",0.23K
2015/6/24,"1,172.60","1,177.40","1,179.10","1,168.00",0.28K
2015/6/23,"1,176.20","1,185.50","1,187.40","1,175.40",0.40K
2015/6/22,"1,183.70","1,200.10","1,200.10","1,181.60",0.41K
2015/6/19,"1,201.50","1,201.10","1,203.40","1,198.10",0.33K
2015/6/18,"1,201.50","1,183.10","1,204.70","1,183.10",0.66K
2015/6/17,"1,176.40","1,180.70","1,188.00","1,173.50",0.34K
2015/6/16,"1,180.50","1,184.70","1,186.70","1,175.00",0.36K
2015/6/15,"1,185.30","1,179.60","1,189.10","1,171.80",0.54K
2015/6/12,"1,178.80","1,180.90","1,183.00","1,175.70",0.22K
2015/6/11,"1,179.90","1,185.80","1,186.40","1,174.60",0.40K
2015/6/10,"1,186.10","1,175.90","1,191.30","1,174.80",0.75K
2015/6/9,"1,177.30","1,173.30","1,181.80","1,171.40",0.42K
2015/6/8,"1,173.30","1,171.50","1,175.30","1,168.60",0.83K
2015/6/5,"1,167.80","1,176.40","1,177.60","1,161.90",0.89K
2015/6/4,"1,174.90","1,185.30","1,186.10","1,172.30",0.68K
2015/6/3,"1,184.60","1,193.00","1,195.00","1,179.60",0.70K
2015/6/2,"1,194.10","1,189.10","1,196.00","1,185.70",0.74K
2015/6/1,"1,188.40","1,189.70","1,204.20","1,183.70",0.94K
2015/5/29,"1,189.60","1,188.10","1,194.00","1,187.50",0.58K
2015/5/28,"1,188.40","1,187.60","1,191.90","1,179.80",0.74K
2015/5/27,"1,185.60","1,186.70","1,190.40","1,183.00",200.22K
2015/5/26,"1,186.90","1,205.20","1,208.20","1,184.80",244.62K
2015/5/25,"1,207.40","1,204.60","1,209.00","1,203.30",-
2015/5/24,"1,204.40","1,205.80","1,205.80","1,203.90",-
2015/5/22,"1,204.00","1,206.00","1,214.60","1,201.00",142.93K
2015/5/21,"1,204.10","1,209.40","1,212.40","1,200.80",139.67K
2015/5/20,"1,208.70","1,207.70","1,213.20","1,202.70",127.89K
2015/5/19,"1,206.70","1,225.40","1,225.50","1,205.10",178.96K
2015/5/18,"1,227.60","1,222.80","1,232.00","1,221.20",120.82K
2015/5/15,"1,225.30","1,220.90","1,225.80","1,210.60",133.24K
2015/5/14,"1,225.20","1,215.00","1,227.70","1,211.90",177.84K
2015/5/13,"1,218.20","1,192.50","1,218.50","1,190.40",241.72K
2015/5/12,"1,192.40","1,182.50","1,196.30","1,179.70",139.26K
2015/5/11,"1,183.00","1,189.00","1,190.90","1,178.00",128.10K
2015/5/8,"1,188.90","1,183.70","1,193.00","1,180.50",143.61K
2015/5/7,"1,182.20","1,191.30","1,192.00","1,177.90",134.94K
2015/5/6,"1,190.30","1,192.50","1,196.90","1,187.40",105.95K
2015/5/5,"1,193.20","1,187.50","1,199.30","1,184.90",109.75K
2015/5/4,"1,186.80","1,176.60","1,192.10","1,176.60",107.75K
2015/5/1,"1,174.50","1,183.70","1,184.40","1,168.40",118.48K
2015/4/30,"1,182.40","1,204.50","1,207.40","1,176.00",212.93K
2015/4/29,"1,210.00","1,211.40","1,213.50","1,200.70",141.08K
2015/4/28,"1,213.60","1,201.50","1,214.00","1,198.60",0.40K
2015/4/27,"1,202.90","1,178.20","1,206.00","1,177.60",0.46K
2015/4/24,"1,174.80","1,193.20","1,194.20","1,174.20",0.45K
2015/4/23,"1,194.00","1,186.70","1,196.50","1,184.10",0.37K
2015/4/22,"1,186.50","1,200.10","1,203.60","1,184.80",0.22K
2015/4/21,"1,202.70","1,196.00","1,203.00","1,193.20",0.20K
2015/4/20,"1,193.30","1,204.20","1,208.00","1,190.90",0.56K
2015/4/17,"1,202.70","1,197.90","1,207.00","1,197.40",0.31K
2015/4/16,"1,197.80","1,204.00","1,208.70","1,194.30",0.29K
2015/4/15,"1,201.20","1,193.00","1,204.00","1,188.60",0.35K
2015/4/14,"1,192.50","1,198.70","1,201.00","1,183.60",0.48K
2015/4/13,"1,199.10","1,207.20","1,208.50","1,196.80",0.20K
2015/4/10,"1,204.40","1,194.30","1,210.00","1,193.80",0.35K
2015/4/9,"1,193.50","1,202.60","1,203.10","1,192.90",0.28K
2015/4/8,"1,203.00","1,208.40","1,211.70","1,197.60",0.43K
2015/4/7,"1,210.50","1,214.70","1,214.70","1,208.10",0.56K
2015/4/6,"1,218.50","1,210.60","1,224.10","1,210.60",0.52K
2015/4/3,"1,200.80","1,288.20","1,288.20","1,288.20",-
2015/4/2,"1,200.80","1,203.60","1,205.60","1,195.20",0.44K
2015/4/1,"1,208.00","1,183.50","1,208.00","1,180.60",0.76K
2015/3/31,"1,183.00","1,185.00","1,190.30","1,178.20",0.59K
2015/3/30,"1,185.00","1,198.80","1,198.90","1,182.20",1.13K
2015/3/27,"1,199.80","1,203.80","1,205.60","1,191.70",172.26K
2015/3/26,"1,204.80","1,195.40","1,219.50","1,193.80",245.37K
2015/3/25,"1,197.00","1,192.50","1,199.30","1,186.10",185.93K
2015/3/24,"1,191.40","1,188.50","1,194.50","1,184.70",162.92K
2015/3/23,"1,187.70","1,183.20","1,191.00","1,178.60",162.53K
2015/3/20,"1,184.60","1,170.40","1,187.40","1,167.90",167.53K
2015/3/19,"1,169.00","1,166.10","1,177.00","1,158.60",157.06K
2015/3/18,"1,151.30","1,148.10","1,175.10","1,144.90",188.48K
2015/3/17,"1,148.20","1,153.70","1,159.30","1,141.60",159.62K
2015/3/16,"1,153.20","1,157.90","1,163.30","1,149.30",123.26K
2015/3/13,"1,152.40","1,152.60","1,160.90","1,150.40",122.68K
2015/3/12,"1,151.90","1,153.70","1,165.70","1,147.50",159.54K
2015/3/11,"1,150.60","1,161.10","1,164.30","1,146.50",161.56K
2015/3/10,"1,160.10","1,165.60","1,169.60","1,153.80",178.08K
2015/3/9,"1,166.50","1,169.60","1,174.40","1,164.80",123.61K
2015/3/6,"1,164.30","1,197.50","1,200.00","1,162.90",214.80K
2015/3/5,"1,196.20","1,200.20","1,208.90","1,195.80",131.86K
2015/3/4,"1,200.90","1,203.80","1,208.40","1,197.70",107.56K
2015/3/3,"1,204.40","1,206.10","1,214.40","1,194.60",155.66K
2015/3/2,"1,208.20","1,213.80","1,223.00","1,204.20",133.10K
2015/2/27,"1,213.10","1,208.80","1,219.20","1,204.10",113.77K
2015/2/26,"1,210.10","1,203.90","1,219.90","1,203.40",137.28K
2015/2/25,"1,201.00","1,200.50","1,211.10","1,200.50",0.57K
2015/2/24,"1,196.80","1,201.70","1,203.20","1,189.50",1.50K
2015/2/23,"1,200.20","1,204.20","1,209.40","1,190.80",0.88K
