date,Close,Open,High,Low,Volume
2013/1/24,145.84,146.16,146.47,145.28,437.84K
2013/1/23,145.97,145.91,146.38,145.81,253.84K
2013/1/22,146.03,145.78,146.16,145.25,311.04K
2013/1/21,145.51,145.74,145.86,145.32,-
2013/1/18,145.84,145.12,145.97,144.91,293.97K
2013/1/17,145.19,146.16,146.47,144.88,387.50K
2013/1/16,146.09,145.81,146.53,145.78,289.38K
2013/1/15,145.97,145.62,146.44,145.53,341.68K
2013/1/14,145.47,145.31,146.06,145.16,268.67K
2013/1/11,145.28,144.78,145.59,144.34,350.01K
2013/1/10,144.84,145.38,145.38,144.53,432.15K
2013/1/9,145.5,145.16,145.62,144.78,315.47K
2013/1/8,145.19,144.72,145.41,144.53,298.22K
2013/1/7,144.69,144.66,145.12,144.38,253.44K
2013/1/4,144.5,144.44,144.84,143.53,512.17K
2013/1/3,144.72,145.69,146.06,144.41,427.52K
2013/1/2,145.72,146.19,146.31,145.41,281.52K
2012/12/31,147.5,148.41,148.72,146.72,133.04K
2012/12/28,148.38,147.84,148.78,147.72,142.90K
2012/12/27,148.34,147.62,148.56,146.94,200.39K
2012/12/26,147.47,147.06,147.69,147.03,40.54K
2012/12/24,147.25,147.34,147.44,147.09,26.10K
2012/12/21,147.53,146.53,147.72,146.38,269.35K
2012/12/20,146.5,146.53,147.12,146.28,377.67K
2012/12/19,148.03,147.53,148.31,147.25,2.55K
2012/12/18,147.31,148.47,148.59,147,1.70K
2012/12/17,148.66,149.44,149.72,148.38,3.08K
2012/12/14,149.72,149.19,149.91,148.88,5.95K
2012/12/13,149.19,149.53,149.66,148.69,4.11K
2012/12/12,149.44,150.38,150.69,149.28,7.45K
2012/12/11,150.38,151.06,151.16,150.25,7.24K
2012/12/10,151.06,150.94,151.41,150.81,7.15K
2012/12/7,150.88,151.72,152.53,150.69,23.55K
2012/12/6,151.84,151.5,152.19,151.44,11.32K
2012/12/5,151.59,151.44,152,151.19,29.33K
2012/12/4,151.47,151.16,151.62,150.78,23.63K
2012/12/3,151.06,151.12,151.34,150.38,47.75K
2012/11/30,151.41,151.25,151.75,151.03,104.93K
2012/11/29,151.22,151.03,151.44,150.75,427.39K
2012/11/28,151.38,150.97,151.78,150.91,591.61K
2012/11/27,150.88,150.56,151.06,150.31,489.99K
2012/11/26,150.59,150.03,151.16,149.94,404.92K
2012/11/23,150.03,150.16,150.62,149.72,148.07K
2012/11/22,150.07,150.13,150.18,149.74,-
2012/11/21,150.09,150.41,150.78,149.91,230.32K
2012/11/20,150.53,151.72,151.72,150.28,310.76K
2012/11/19,151.44,151.94,151.97,151.12,216.02K
2012/11/16,152.22,152,152.66,151.78,338.76K
2012/11/15,152.06,152.03,152.47,151.53,340.66K
2012/11/14,152.03,151.97,152.38,151.31,358.41K
2012/11/13,152.09,151.81,152.47,151.59,298.29K
2012/11/12,151.66,151.75,151.94,151.41,51.43K
2012/11/9,151.62,151.5,152.25,151.03,410.20K
2012/11/8,151.19,150.06,151.53,149.75,501.36K
2012/11/7,150.31,148.19,150.59,148.16,585.32K
2012/11/6,148.28,149.16,149.25,148.09,282.89K
2012/11/5,149.25,148.62,149.47,148.44,245.17K
2012/11/2,148.41,148.47,148.75,147.56,349.99K
2012/11/1,148.59,149.19,149.19,148.25,288.61K
2012/10/31,149.31,148.47,149.34,148,344.30K
2012/10/30,148.62,148.78,149.12,148.34,66.43K
2012/10/29,148.72,148.25,149,148.06,102.76K
2012/10/26,148,146.78,148.19,146.59,355.82K
2012/10/25,146.72,147.25,147.28,146.06,413.57K
2012/10/24,147.47,147.81,147.91,147.09,325.15K
2012/10/23,147.75,146.72,148.12,146.69,305.81K
2012/10/22,147.12,147.53,147.72,146.69,280.50K
2012/10/19,147.56,146.31,147.66,146.19,310.02K
2012/10/18,146.38,146.38,147.22,146.16,397.83K
2012/10/17,146.66,148.09,148.19,146.34,412.96K
2012/10/16,148.19,149.41,149.47,148.03,306.05K
2012/10/15,149.44,149.62,149.81,149,220.09K
2012/10/12,149.56,149.28,150.22,148.81,340.75K
2012/10/11,149.25,148.94,149.41,147.97,424.83K
2012/10/10,148.72,148.12,149,147.47,316.35K
2012/10/9,147.97,148.25,148.44,147.66,272.78K
2012/10/8,148.25,147.34,148.34,147.31,51.28K
2012/10/5,147.5,148.72,149,147.34,373.06K
2012/10/4,148.81,149.78,149.88,148.62,326.52K
2012/10/3,149.69,149.78,150.19,149.31,301.76K
2012/10/2,149.91,149.72,150,149.25,247.54K
2012/10/1,149.66,149.34,149.97,149.09,368.21K
2012/9/28,149.38,149.31,150.28,149.16,404.37K
2012/9/27,149.5,149.94,149.97,149.12,337.66K
2012/9/26,149.88,148.59,150.03,148.47,339.74K
2012/9/25,148.38,147.75,148.66,147.34,318.36K
2012/9/24,147.59,146.97,147.88,146.91,192.23K
2012/9/21,146.88,146.84,147.12,146.31,279.32K
2012/9/20,146.72,146.66,147.59,146.44,338.32K
2012/9/19,145.97,145.75,146.38,145.25,2.98K
2012/9/18,145.62,145.41,146.06,145.09,7.14K
2012/9/17,145.16,144.62,145.41,144.16,5.28K
2012/9/14,144.56,146.75,147.03,144.19,5.66K
